lat,lon,sat,data_pas
  -7.2610,  28.8920,AQUA_M,2015-08-26 11:35:00
  -7.2590,  26.8340,AQUA_M,2015-08-26 11:35:00
  -7.1730,  26.9520,AQUA_M,2015-08-26 11:35:00
  -7.1360,  24.4510,AQUA_M,2015-08-26 11:35:00
  -7.1350,  24.0570,AQUA_M,2015-08-26 11:35:00
  -7.1130,  25.9710,AQUA_M,2015-08-26 11:35:00
  -7.1120,  25.9850,AQUA_M,2015-08-26 11:35:00
  -6.9700,  26.0990,AQUA_M,2015-08-26 11:35:00
  -6.9140,  29.5830,AQUA_M,2015-08-26 11:35:00
  -6.9050,  29.5810,AQUA_M,2015-08-26 11:35:00
  -6.8030,  26.1470,AQUA_M,2015-08-26 11:35:00
  -8.3620,  29.5600,AQUA_M,2015-08-26 11:35:00
  -8.3540,  29.5490,AQUA_M,2015-08-26 11:35:00
  -8.2520,  30.2060,AQUA_M,2015-08-26 11:35:00
  -8.2260,  29.8070,AQUA_M,2015-08-26 11:35:00
  -8.1630,  29.4630,AQUA_M,2015-08-26 11:35:00
  -8.1620,  29.4720,AQUA_M,2015-08-26 11:35:00
  -8.1340,  30.1380,AQUA_M,2015-08-26 11:35:00
  -8.1320,  30.1470,AQUA_M,2015-08-26 11:35:00
  -8.1310,  30.1560,AQUA_M,2015-08-26 11:35:00
  -8.0850,  30.0230,AQUA_M,2015-08-26 11:35:00
  -8.0840,  30.0320,AQUA_M,2015-08-26 11:35:00
  -8.0790,  30.5250,AQUA_M,2015-08-26 11:35:00
  -8.0780,  29.6810,AQUA_M,2015-08-26 11:35:00
  -8.0770,  30.0120,AQUA_M,2015-08-26 11:35:00
  -8.0760,  30.0210,AQUA_M,2015-08-26 11:35:00
  -8.0750,  30.0300,AQUA_M,2015-08-26 11:35:00
  -8.0730,  30.3620,AQUA_M,2015-08-26 11:35:00
  -8.0730,  30.1690,AQUA_M,2015-08-26 11:35:00
  -8.0680,  30.0110,AQUA_M,2015-08-26 11:35:00
  -8.0670,  30.0200,AQUA_M,2015-08-26 11:35:00
  -8.0660,  30.0290,AQUA_M,2015-08-26 11:35:00
  -8.0640,  30.1030,AQUA_M,2015-08-26 11:35:00
  -8.0630,  30.3690,AQUA_M,2015-08-26 11:35:00
  -8.0540,  30.3680,AQUA_M,2015-08-26 11:35:00
  -8.0460,  30.1650,AQUA_M,2015-08-26 11:35:00
  -8.0450,  30.3670,AQUA_M,2015-08-26 11:35:00
  -8.0360,  30.3650,AQUA_M,2015-08-26 11:35:00
  -8.0360,  29.7870,AQUA_M,2015-08-26 11:35:00
  -8.0350,  29.7960,AQUA_M,2015-08-26 11:35:00
  -8.0100,  30.0340,AQUA_M,2015-08-26 11:35:00
  -8.0090,  30.0430,AQUA_M,2015-08-26 11:35:00
  -8.0080,  30.0520,AQUA_M,2015-08-26 11:35:00
  -8.0040,  30.0140,AQUA_M,2015-08-26 11:35:00
  -8.0020,  30.0230,AQUA_M,2015-08-26 11:35:00
  -7.9950,  30.0130,AQUA_M,2015-08-26 11:35:00
  -7.9930,  30.0220,AQUA_M,2015-08-26 11:35:00
  -7.9900,  30.0490,AQUA_M,2015-08-26 11:35:00
  -7.9920,  30.0310,AQUA_M,2015-08-26 11:35:00
  -7.9910,  30.0400,AQUA_M,2015-08-26 11:35:00
  -7.9880,  30.0580,AQUA_M,2015-08-26 11:35:00
  -7.9820,  30.0390,AQUA_M,2015-08-26 11:35:00
  -7.9810,  30.0480,AQUA_M,2015-08-26 11:35:00
  -7.9460,  30.2910,AQUA_M,2015-08-26 11:35:00
  -7.9360,  29.9060,AQUA_M,2015-08-26 11:35:00
  -7.9340,  29.9150,AQUA_M,2015-08-26 11:35:00
  -7.9270,  29.9040,AQUA_M,2015-08-26 11:35:00
  -7.9250,  29.9130,AQUA_M,2015-08-26 11:35:00
  -7.9190,  29.8940,AQUA_M,2015-08-26 11:35:00
  -7.9180,  29.9030,AQUA_M,2015-08-26 11:35:00
  -7.7740,  30.0090,AQUA_M,2015-08-26 11:35:00
  -7.7670,  29.4670,AQUA_M,2015-08-26 11:35:00
  -7.7590,  29.4700,AQUA_M,2015-08-26 11:35:00
  -7.6630,  30.1430,AQUA_M,2015-08-26 11:35:00
  -7.4690,  30.0850,AQUA_M,2015-08-26 11:35:00
  -7.4680,  30.0940,AQUA_M,2015-08-26 11:35:00
  -7.4670,  30.1030,AQUA_M,2015-08-26 11:35:00
  -7.4650,  30.1120,AQUA_M,2015-08-26 11:35:00
  -7.3860,  29.6970,AQUA_M,2015-08-26 11:35:00
  -7.3780,  29.6860,AQUA_M,2015-08-26 11:35:00
  -7.3780,  29.6210,AQUA_M,2015-08-26 11:35:00
  -7.3770,  29.6950,AQUA_M,2015-08-26 11:35:00
  -7.3750,  29.7040,AQUA_M,2015-08-26 11:35:00
  -7.3680,  29.6940,AQUA_M,2015-08-26 11:35:00
  -7.3660,  29.7030,AQUA_M,2015-08-26 11:35:00
  -7.3600,  30.0710,AQUA_M,2015-08-26 11:35:00
  -7.3610,  29.5480,AQUA_M,2015-08-26 11:35:00
  -7.3590,  30.0800,AQUA_M,2015-08-26 11:35:00
  -7.3300,  29.6360,AQUA_M,2015-08-26 11:35:00
  -7.3180,  29.5970,AQUA_M,2015-08-26 11:35:00
  -7.3160,  29.6060,AQUA_M,2015-08-26 11:35:00
  -7.3070,  29.6050,AQUA_M,2015-08-26 11:35:00
  -7.1970,  29.7310,AQUA_M,2015-08-26 11:35:00
  -7.1890,  29.7210,AQUA_M,2015-08-26 11:35:00
  -7.1700,  29.7310,AQUA_M,2015-08-26 11:35:00
  -7.1600,  29.7390,AQUA_M,2015-08-26 11:35:00
  -7.1610,  29.7300,AQUA_M,2015-08-26 11:35:00
  -7.1330,  29.7990,AQUA_M,2015-08-26 11:35:00
  -7.1250,  29.7890,AQUA_M,2015-08-26 11:35:00
  -7.1240,  29.7980,AQUA_M,2015-08-26 11:35:00
  -7.0540,  29.7630,AQUA_M,2015-08-26 11:35:00
  -6.9160,  29.5730,AQUA_M,2015-08-26 11:35:00
  -6.9040,  29.5900,AQUA_M,2015-08-26 11:35:00
  -6.8980,  29.5710,AQUA_M,2015-08-26 11:35:00
  -6.8960,  29.5800,AQUA_M,2015-08-26 11:35:00
  -6.8900,  29.5600,AQUA_M,2015-08-26 11:35:00
  -6.8860,  29.5880,AQUA_M,2015-08-26 11:35:00
  -6.7750,  29.5290,AQUA_M,2015-08-26 11:35:00
  -6.7660,  29.5270,AQUA_M,2015-08-26 11:35:00
  -6.7550,  29.4790,AQUA_M,2015-08-26 11:35:00
  -9.9700,  27.8960,AQUA_M,2015-08-26 11:35:00
  -9.8490,  27.6470,AQUA_M,2015-08-26 11:35:00
  -9.7760,  27.2100,AQUA_M,2015-08-26 11:35:00
  -9.7750,  27.4530,AQUA_M,2015-08-26 11:35:00
  -9.7740,  27.4650,AQUA_M,2015-08-26 11:35:00
  -9.5690,  26.9870,AQUA_M,2015-08-26 11:35:00
  -9.5060,  27.5510,AQUA_M,2015-08-26 11:35:00
  -9.4890,  27.3810,AQUA_M,2015-08-26 11:35:00
  -9.4470,  27.5370,AQUA_M,2015-08-26 11:35:00
  -9.3680,  26.7560,AQUA_M,2015-08-26 11:35:00
  -9.3660,  26.7700,AQUA_M,2015-08-26 11:35:00
  -9.3490,  27.5050,AQUA_M,2015-08-26 11:35:00
  -9.3480,  27.5170,AQUA_M,2015-08-26 11:35:00
  -9.3390,  27.5040,AQUA_M,2015-08-26 11:35:00
  -9.3240,  26.3940,AQUA_M,2015-08-26 11:35:00
  -9.3200,  27.5080,AQUA_M,2015-08-26 11:35:00
  -9.3220,  27.1060,AQUA_M,2015-08-26 11:35:00
  -9.3180,  27.5010,AQUA_M,2015-08-26 11:35:00
  -9.3170,  27.5130,AQUA_M,2015-08-26 11:35:00
  -8.9790,  27.2410,AQUA_M,2015-08-26 11:35:00
  -8.9130,  26.8120,AQUA_M,2015-08-26 11:35:00
  -8.9110,  26.8240,AQUA_M,2015-08-26 11:35:00
  -8.7960,  27.6070,AQUA_M,2015-08-26 11:35:00
  -8.7940,  27.6180,AQUA_M,2015-08-26 11:35:00
  -8.6590,  26.1350,AQUA_M,2015-08-26 11:35:00
  -8.5700,  27.6920,AQUA_M,2015-08-26 11:35:00
  -8.5680,  27.7030,AQUA_M,2015-08-26 11:35:00
  -8.5160,  26.6840,AQUA_M,2015-08-26 11:35:00
  -8.4660,  26.7300,AQUA_M,2015-08-26 11:35:00
  -8.4460,  27.7770,AQUA_M,2015-08-26 11:35:00
  -8.4360,  27.7750,AQUA_M,2015-08-26 11:35:00
  -8.3940,  26.2470,AQUA_M,2015-08-26 11:35:00
  -8.3930,  26.2410,AQUA_M,2015-08-26 11:35:00
  -8.3890,  26.7000,AQUA_M,2015-08-26 11:35:00
  -8.3690,  26.7630,AQUA_M,2015-08-26 11:35:00
  -8.3600,  26.2370,AQUA_M,2015-08-26 11:35:00
  -8.3580,  26.2510,AQUA_M,2015-08-26 11:35:00
  -8.3490,  26.2350,AQUA_M,2015-08-26 11:35:00
  -8.3470,  26.2490,AQUA_M,2015-08-26 11:35:00
  -8.3330,  27.2670,AQUA_M,2015-08-26 11:35:00
  -8.3230,  27.5580,AQUA_M,2015-08-26 11:35:00
  -8.3220,  27.2660,AQUA_M,2015-08-26 11:35:00
  -8.3100,  26.8850,AQUA_M,2015-08-26 11:35:00
  -8.3050,  26.9240,AQUA_M,2015-08-26 11:35:00
  -8.2930,  26.9680,AQUA_M,2015-08-26 11:35:00
  -8.2300,  27.6430,AQUA_M,2015-08-26 11:35:00
  -8.2310,  27.6310,AQUA_M,2015-08-26 11:35:00
  -8.2050,  27.4590,AQUA_M,2015-08-26 11:35:00
  -8.1940,  26.2740,AQUA_M,2015-08-26 11:35:00
  -8.1830,  26.2720,AQUA_M,2015-08-26 11:35:00
  -8.1820,  26.2860,AQUA_M,2015-08-26 11:35:00
  -8.1730,  26.2700,AQUA_M,2015-08-26 11:35:00
  -8.1710,  26.2840,AQUA_M,2015-08-26 11:35:00
  -8.1540,  26.6820,AQUA_M,2015-08-26 11:35:00
  -8.1500,  26.6760,AQUA_M,2015-08-26 11:35:00
  -8.1300,  26.3350,AQUA_M,2015-08-26 11:35:00
  -8.1290,  26.3480,AQUA_M,2015-08-26 11:35:00
  -8.1000,  27.8550,AQUA_M,2015-08-26 11:35:00
  -8.1200,  26.3330,AQUA_M,2015-08-26 11:35:00
  -8.1180,  26.3470,AQUA_M,2015-08-26 11:35:00
  -8.1150,  26.6980,AQUA_M,2015-08-26 11:35:00
  -8.1070,  26.3450,AQUA_M,2015-08-26 11:35:00
  -8.1050,  26.3590,AQUA_M,2015-08-26 11:35:00
  -8.0910,  27.3880,AQUA_M,2015-08-26 11:35:00
  -8.0530,  27.0720,AQUA_M,2015-08-26 11:35:00
  -7.9740,  26.3010,AQUA_M,2015-08-26 11:35:00
  -7.9720,  26.3150,AQUA_M,2015-08-26 11:35:00
  -7.9680,  26.6980,AQUA_M,2015-08-26 11:35:00
  -7.9640,  26.6920,AQUA_M,2015-08-26 11:35:00
  -7.9630,  26.7050,AQUA_M,2015-08-26 11:35:00
  -7.9630,  26.3000,AQUA_M,2015-08-26 11:35:00
  -7.9610,  26.3140,AQUA_M,2015-08-26 11:35:00
  -7.9590,  26.5720,AQUA_M,2015-08-26 11:35:00
  -7.9590,  26.3280,AQUA_M,2015-08-26 11:35:00
  -7.9580,  26.6970,AQUA_M,2015-08-26 11:35:00
  -7.9580,  26.3410,AQUA_M,2015-08-26 11:35:00
  -7.9570,  26.5850,AQUA_M,2015-08-26 11:35:00
  -7.9560,  27.3340,AQUA_M,2015-08-26 11:35:00
  -7.9550,  27.3460,AQUA_M,2015-08-26 11:35:00
  -7.9490,  26.5710,AQUA_M,2015-08-26 11:35:00
  -7.9470,  26.5840,AQUA_M,2015-08-26 11:35:00
  -7.8970,  26.6310,AQUA_M,2015-08-26 11:35:00
  -7.8300,  26.9230,AQUA_M,2015-08-26 11:35:00
  -7.8210,  26.1570,AQUA_M,2015-08-26 11:35:00
  -7.7980,  26.1680,AQUA_M,2015-08-26 11:35:00
  -7.7960,  26.1820,AQUA_M,2015-08-26 11:35:00
  -7.7790,  26.1370,AQUA_M,2015-08-26 11:35:00
  -7.7770,  26.1510,AQUA_M,2015-08-26 11:35:00
  -7.7450,  26.3150,AQUA_M,2015-08-26 11:35:00
  -7.7400,  26.3220,AQUA_M,2015-08-26 11:35:00
  -7.7420,  26.3080,AQUA_M,2015-08-26 11:35:00
  -7.6940,  27.1700,AQUA_M,2015-08-26 11:35:00
  -7.6680,  26.8960,AQUA_M,2015-08-26 11:35:00
  -7.6660,  26.9080,AQUA_M,2015-08-26 11:35:00
  -7.6480,  26.4330,AQUA_M,2015-08-26 11:35:00
  -7.6250,  26.9960,AQUA_M,2015-08-26 11:35:00
  -7.6240,  27.0080,AQUA_M,2015-08-26 11:35:00
  -7.5410,  26.3840,AQUA_M,2015-08-26 11:35:00
  -7.5380,  26.3770,AQUA_M,2015-08-26 11:35:00
  -7.5360,  26.3900,AQUA_M,2015-08-26 11:35:00
  -7.5270,  26.3760,AQUA_M,2015-08-26 11:35:00
  -7.5160,  26.3740,AQUA_M,2015-08-26 11:35:00
  -7.5070,  27.4100,AQUA_M,2015-08-26 11:35:00
  -7.3540,  26.4140,AQUA_M,2015-08-26 11:35:00
  -7.3530,  26.4270,AQUA_M,2015-08-26 11:35:00
  -7.3530,  26.2300,AQUA_M,2015-08-26 11:35:00
  -7.3500,  26.4070,AQUA_M,2015-08-26 11:35:00
  -7.3510,  26.4400,AQUA_M,2015-08-26 11:35:00
  -7.3480,  26.4200,AQUA_M,2015-08-26 11:35:00
  -7.3470,  26.4330,AQUA_M,2015-08-26 11:35:00
  -7.3440,  26.2150,AQUA_M,2015-08-26 11:35:00
  -7.3400,  26.4050,AQUA_M,2015-08-26 11:35:00
  -7.3420,  26.2290,AQUA_M,2015-08-26 11:35:00
  -7.3380,  26.4190,AQUA_M,2015-08-26 11:35:00
  -7.3360,  27.0230,AQUA_M,2015-08-26 11:35:00
  -7.3360,  26.4320,AQUA_M,2015-08-26 11:35:00
  -7.3350,  27.0350,AQUA_M,2015-08-26 11:35:00
  -7.2700,  26.8350,AQUA_M,2015-08-26 11:35:00
  -7.2180,  26.8300,AQUA_M,2015-08-26 11:35:00
  -7.0890,  27.4820,AQUA_M,2015-08-26 11:35:00
  -7.0830,  27.4590,AQUA_M,2015-08-26 11:35:00
  -7.0810,  27.4700,AQUA_M,2015-08-26 11:35:00
  -7.0530,  26.4150,AQUA_M,2015-08-26 11:35:00
  -7.0280,  27.7080,AQUA_M,2015-08-26 11:35:00
  -7.0210,  26.4100,AQUA_M,2015-08-26 11:35:00
  -7.0190,  26.4230,AQUA_M,2015-08-26 11:35:00
  -6.9890,  26.4060,AQUA_M,2015-08-26 11:35:00
  -6.9330,  27.7980,AQUA_M,2015-08-26 11:35:00
  -6.9220,  26.1140,AQUA_M,2015-08-26 11:35:00
  -9.9790,  27.9090,AQUA_M,2015-08-26 11:35:00
  -9.8440,  27.9180,AQUA_M,2015-08-26 11:35:00
  -9.8340,  27.9170,AQUA_M,2015-08-26 11:35:00
  -9.7930,  27.9970,AQUA_M,2015-08-26 11:35:00
  -9.7920,  28.0080,AQUA_M,2015-08-26 11:35:00
  -9.5020,  28.1090,AQUA_M,2015-08-26 11:35:00
  -9.4350,  28.0100,AQUA_M,2015-08-26 11:35:00
  -9.4350,  28.0040,AQUA_M,2015-08-26 11:35:00
  -9.4330,  28.0210,AQUA_M,2015-08-26 11:35:00
  -9.4330,  28.0160,AQUA_M,2015-08-26 11:35:00
  -9.4000,  28.1100,AQUA_M,2015-08-26 11:35:00
  -9.4160,  27.9220,AQUA_M,2015-08-26 11:35:00
  -9.3440,  28.0810,AQUA_M,2015-08-26 11:35:00
  -9.3430,  28.0920,AQUA_M,2015-08-26 11:35:00
  -9.3340,  28.0790,AQUA_M,2015-08-26 11:35:00
  -9.3330,  28.0900,AQUA_M,2015-08-26 11:35:00
  -9.2980,  28.0350,AQUA_M,2015-08-26 11:35:00
  -9.2970,  28.0460,AQUA_M,2015-08-26 11:35:00
  -9.2870,  28.0450,AQUA_M,2015-08-26 11:35:00
  -9.1780,  28.1020,AQUA_M,2015-08-26 11:35:00
  -9.1760,  28.1120,AQUA_M,2015-08-26 11:35:00
  -9.0500,  28.1430,AQUA_M,2015-08-26 11:35:00
  -9.0480,  28.1480,AQUA_M,2015-08-26 11:35:00
  -9.0300,  27.9130,AQUA_M,2015-08-26 11:35:00
  -9.0280,  27.9240,AQUA_M,2015-08-26 11:35:00
  -9.0180,  27.9230,AQUA_M,2015-08-26 11:35:00
  -8.9860,  28.2380,AQUA_M,2015-08-26 11:35:00
  -8.5720,  28.0510,AQUA_M,2015-08-26 11:35:00
  -8.2640,  28.0000,AQUA_M,2015-08-26 11:35:00
  -8.2560,  27.9880,AQUA_M,2015-08-26 11:35:00
  -8.2540,  27.9990,AQUA_M,2015-08-26 11:35:00
  -8.2530,  28.0100,AQUA_M,2015-08-26 11:35:00
  -8.2230,  27.9880,AQUA_M,2015-08-26 11:35:00
  -8.2210,  27.9990,AQUA_M,2015-08-26 11:35:00
  -8.1570,  28.3230,AQUA_M,2015-08-26 11:35:00
  -8.1070,  28.2360,AQUA_M,2015-08-26 11:35:00
  -8.0970,  28.2340,AQUA_M,2015-08-26 11:35:00
  -6.9670,  27.9380,AQUA_M,2015-08-26 11:35:00
  -6.9640,  27.9310,AQUA_M,2015-08-26 11:35:00
  -6.9630,  27.9420,AQUA_M,2015-08-26 11:35:00
  -9.6730,  24.8950,AQUA_M,2015-08-26 11:35:00
  -9.6700,  24.0090,AQUA_M,2015-08-26 11:35:00
  -9.6630,  23.0040,AQUA_M,2015-08-26 11:35:00
  -9.6200,  22.8630,AQUA_M,2015-08-26 11:35:00
  -9.6180,  22.7460,AQUA_M,2015-08-26 11:35:00
  -9.5820,  22.3030,AQUA_M,2015-08-26 11:35:00
  -9.5780,  21.9840,AQUA_M,2015-08-26 11:35:00
  -9.5720,  21.9910,AQUA_M,2015-08-26 11:35:00
  -9.5710,  24.2560,AQUA_M,2015-08-26 11:35:00
  -9.5680,  24.8000,AQUA_M,2015-08-26 11:35:00
  -9.5620,  24.2500,AQUA_M,2015-08-26 11:35:00
  -9.5620,  21.9820,AQUA_M,2015-08-26 11:35:00
  -9.4740,  22.2170,AQUA_M,2015-08-26 11:35:00
  -9.4700,  22.2470,AQUA_M,2015-08-26 11:35:00
  -9.4700,  22.2210,AQUA_M,2015-08-26 11:35:00
  -9.4660,  22.2510,AQUA_M,2015-08-26 11:35:00
  -9.4620,  24.1020,AQUA_M,2015-08-26 11:35:00
  -9.6600,  23.0300,AQUA_M,2015-08-26 11:35:00
  -9.6200,  25.9760,AQUA_M,2015-08-26 11:35:00
  -9.6190,  25.9670,AQUA_M,2015-08-26 11:35:00
  -9.6170,  25.9830,AQUA_M,2015-08-26 11:35:00
  -9.6740,  27.5860,AQUA_M,2015-08-26 11:35:00
  -9.6740,  24.9000,AQUA_M,2015-08-26 11:35:00
  -9.6750,  27.5740,AQUA_M,2015-08-26 11:35:00
  -9.6750,  24.8770,AQUA_M,2015-08-26 11:35:00
  -9.6780,  22.7600,AQUA_M,2015-08-26 11:35:00
  -9.6770,  27.5810,AQUA_M,2015-08-26 11:35:00
  -9.6760,  24.8820,AQUA_M,2015-08-26 11:35:00
  -9.6840,  24.0100,AQUA_M,2015-08-26 11:35:00
  -9.6820,  24.4230,AQUA_M,2015-08-26 11:35:00
  -9.6790,  24.0160,AQUA_M,2015-08-26 11:35:00
  -9.6870,  25.2880,AQUA_M,2015-08-26 11:35:00
  -9.6890,  27.9320,AQUA_M,2015-08-26 11:35:00
  -9.7040,  25.3430,AQUA_M,2015-08-26 11:35:00
  -9.7080,  25.2200,AQUA_M,2015-08-26 11:35:00
  -9.7120,  25.2270,AQUA_M,2015-08-26 11:35:00
  -9.7090,  28.0980,AQUA_M,2015-08-26 11:35:00
  -9.7140,  25.2090,AQUA_M,2015-08-26 11:35:00
  -9.7230,  23.5980,AQUA_M,2015-08-26 11:35:00
  -9.7210,  25.2210,AQUA_M,2015-08-26 11:35:00
  -9.7230,  25.2040,AQUA_M,2015-08-26 11:35:00
  -9.7370,  27.6560,AQUA_M,2015-08-26 11:35:00
  -9.7360,  27.6680,AQUA_M,2015-08-26 11:35:00
  -9.7380,  25.3190,AQUA_M,2015-08-26 11:35:00
  -9.7470,  23.7980,AQUA_M,2015-08-26 11:35:00
  -9.7490,  25.2320,AQUA_M,2015-08-26 11:35:00
  -9.7510,  24.6990,AQUA_M,2015-08-26 11:35:00
  -9.7510,  22.7730,AQUA_M,2015-08-26 11:35:00
  -9.7520,  22.7690,AQUA_M,2015-08-26 11:35:00
  -9.7500,  23.7750,AQUA_M,2015-08-26 11:35:00
  -9.7650,  27.4510,AQUA_M,2015-08-26 11:35:00
  -9.7640,  25.3050,AQUA_M,2015-08-26 11:35:00
  -9.7660,  24.6890,AQUA_M,2015-08-26 11:35:00
  -9.7660,  24.6820,AQUA_M,2015-08-26 11:35:00
  -4.8590,  28.2470,AQUA_M,2015-08-26 11:35:00
  -4.9940,  29.1140,AQUA_M,2015-08-26 11:35:00
  -4.9870,  28.5780,AQUA_M,2015-08-26 11:35:00
  -4.9760,  28.7200,AQUA_M,2015-08-26 11:35:00
  -4.9760,  28.5860,AQUA_M,2015-08-26 11:35:00
  -4.9750,  28.5950,AQUA_M,2015-08-26 11:35:00
  -4.9660,  28.9180,AQUA_M,2015-08-26 11:35:00
  -4.9650,  28.9270,AQUA_M,2015-08-26 11:35:00
  -4.9410,  28.7050,AQUA_M,2015-08-26 11:35:00
  -4.9290,  28.7220,AQUA_M,2015-08-26 11:35:00
  -4.9260,  28.8070,AQUA_M,2015-08-26 11:35:00
  -4.9200,  28.9860,AQUA_M,2015-08-26 11:35:00
  -4.9170,  28.8730,AQUA_M,2015-08-26 11:35:00
  -4.9160,  28.8820,AQUA_M,2015-08-26 11:35:00
  -4.8880,  28.8910,AQUA_M,2015-08-26 11:35:00
  -4.8140,  28.6270,AQUA_M,2015-08-26 11:35:00
  -4.8060,  28.8820,AQUA_M,2015-08-26 11:35:00
  -4.8040,  28.8920,AQUA_M,2015-08-26 11:35:00
  -4.8040,  28.6350,AQUA_M,2015-08-26 11:35:00
  -4.9450,  26.3180,AQUA_M,2015-08-26 11:35:00
  -4.6810,  26.3140,AQUA_M,2015-08-26 11:35:00
  -4.4650,  26.3210,AQUA_M,2015-08-26 11:35:00
  -4.2570,  26.2850,AQUA_M,2015-08-26 11:35:00
  -4.2540,  26.2910,AQUA_M,2015-08-26 11:35:00
  -4.2300,  26.3300,AQUA_M,2015-08-26 11:35:00
  -4.2310,  26.3180,AQUA_M,2015-08-26 11:35:00
  -4.1040,  26.4290,AQUA_M,2015-08-26 11:35:00
  -4.0930,  26.4270,AQUA_M,2015-08-26 11:35:00
  -3.9840,  26.3210,AQUA_M,2015-08-26 11:35:00
  -3.9610,  26.3610,AQUA_M,2015-08-26 11:35:00
  -3.9490,  26.3710,AQUA_M,2015-08-26 11:35:00
  -3.9470,  26.3830,AQUA_M,2015-08-26 11:35:00
  -3.9390,  26.3700,AQUA_M,2015-08-26 11:35:00
  -3.9370,  26.3810,AQUA_M,2015-08-26 11:35:00
  -3.9280,  26.3680,AQUA_M,2015-08-26 11:35:00
  -3.9180,  26.3670,AQUA_M,2015-08-26 11:35:00
  -3.8560,  26.3750,AQUA_M,2015-08-26 11:35:00
  -3.4210,  26.3370,AQUA_M,2015-08-26 11:35:00
  -3.3800,  26.4210,AQUA_M,2015-08-26 11:35:00
  -3.3780,  26.4320,AQUA_M,2015-08-26 11:35:00
  -3.3380,  26.4270,AQUA_M,2015-08-26 11:35:00
  -3.3350,  26.4490,AQUA_M,2015-08-26 11:35:00
  -3.3250,  26.4480,AQUA_M,2015-08-26 11:35:00
  -3.1930,  26.2990,AQUA_M,2015-08-26 11:35:00
  -3.1920,  26.4520,AQUA_M,2015-08-26 11:35:00
  -3.1910,  26.3110,AQUA_M,2015-08-26 11:35:00
  -3.0960,  26.2560,AQUA_M,2015-08-26 11:35:00
  -3.0720,  26.4290,AQUA_M,2015-08-26 11:35:00
  -3.0130,  26.4140,AQUA_M,2015-08-26 11:35:00
  -3.0050,  26.3320,AQUA_M,2015-08-26 11:35:00
  -2.7430,  26.3000,AQUA_M,2015-08-26 11:35:00
  -2.7180,  26.2610,AQUA_M,2015-08-26 11:35:00
  -2.7090,  26.4680,AQUA_M,2015-08-26 11:35:00
  -2.7070,  26.3410,AQUA_M,2015-08-26 11:35:00
  -2.6900,  26.3850,AQUA_M,2015-08-26 11:35:00
  -2.6920,  26.3740,AQUA_M,2015-08-26 11:35:00
  -2.6730,  26.3660,AQUA_M,2015-08-26 11:35:00
  -2.6390,  26.4640,AQUA_M,2015-08-26 11:35:00
  -2.6370,  26.4070,AQUA_M,2015-08-26 11:35:00
  -2.6300,  26.4510,AQUA_M,2015-08-26 11:35:00
  -2.6000,  26.4470,AQUA_M,2015-08-26 11:35:00
  -4.9920,  26.0560,AQUA_M,2015-08-26 11:35:00
  -4.7830,  26.0020,AQUA_M,2015-08-26 11:35:00
  -4.7640,  26.1420,AQUA_M,2015-08-26 11:35:00
  -4.7400,  26.0870,AQUA_M,2015-08-26 11:35:00
  -4.7350,  26.0810,AQUA_M,2015-08-26 11:35:00
  -4.7330,  26.0930,AQUA_M,2015-08-26 11:35:00
  -4.7250,  26.0790,AQUA_M,2015-08-26 11:35:00
  -4.7230,  26.0920,AQUA_M,2015-08-26 11:35:00
  -4.7140,  26.0780,AQUA_M,2015-08-26 11:35:00
  -4.7120,  26.0900,AQUA_M,2015-08-26 11:35:00
  -4.6000,  26.0810,AQUA_M,2015-08-26 11:35:00
  -4.4040,  26.0930,AQUA_M,2015-08-26 11:35:00
  -4.4020,  26.1050,AQUA_M,2015-08-26 11:35:00
  -4.1730,  26.2310,AQUA_M,2015-08-26 11:35:00
  -4.1710,  26.2240,AQUA_M,2015-08-26 11:35:00
  -4.1690,  26.2360,AQUA_M,2015-08-26 11:35:00
  -4.1420,  26.2270,AQUA_M,2015-08-26 11:35:00
  -4.1410,  26.2390,AQUA_M,2015-08-26 11:35:00
  -3.9710,  26.1410,AQUA_M,2015-08-26 11:35:00
  -3.9500,  26.0630,AQUA_M,2015-08-26 11:35:00
  -3.9390,  26.0620,AQUA_M,2015-08-26 11:35:00
  -3.9090,  26.1510,AQUA_M,2015-08-26 11:35:00
  -3.9050,  26.1570,AQUA_M,2015-08-26 11:35:00
  -3.7200,  26.1680,AQUA_M,2015-08-26 11:35:00
  -3.7080,  26.1230,AQUA_M,2015-08-26 11:35:00
  -3.7060,  26.1350,AQUA_M,2015-08-26 11:35:00
  -3.6820,  26.1560,AQUA_M,2015-08-26 11:35:00
  -3.4220,  26.2000,AQUA_M,2015-08-26 11:35:00
  -3.4060,  26.2340,AQUA_M,2015-08-26 11:35:00
  -3.4050,  26.2460,AQUA_M,2015-08-26 11:35:00
  -3.2820,  26.0880,AQUA_M,2015-08-26 11:35:00
  -3.2700,  26.0990,AQUA_M,2015-08-26 11:35:00
  -3.2670,  26.0680,AQUA_M,2015-08-26 11:35:00
  -3.2570,  26.0670,AQUA_M,2015-08-26 11:35:00
  -3.2210,  26.0250,AQUA_M,2015-08-26 11:35:00
  -3.2190,  26.0370,AQUA_M,2015-08-26 11:35:00
  -3.2120,  26.0850,AQUA_M,2015-08-26 11:35:00
  -3.1000,  26.0750,AQUA_M,2015-08-26 11:35:00
  -3.0770,  26.0410,AQUA_M,2015-08-26 11:35:00
